axis_name,axis_value,dataset_iteration,true_k,n,p,B,n_jobs,n_test_ks,estimator,t_carve_sec_s,t_carve_sec_g,t_carve_per_k_sec_s,t_carve_per_k_sec_g
p,10,19,3,500,10,20,10,6,kmeans,1.6479720830102451,8.31016512500355,0.27466201383504085,1.385027520833925
p,10,0,4,500,10,20,10,6,kmeans,1.6829171659774147,8.374530040979153,0.2804861943295691,1.3957550068298588
p,10,1,4,500,10,20,10,6,kmeans,1.6515210419893265,8.316185167001095,0.2752535069982211,1.386030861166849
p,10,2,4,500,10,20,10,6,kmeans,1.7294955830147956,8.321272832981776,0.28824926383579924,1.3868788054969627
p,10,3,4,500,10,20,10,6,kmeans,1.6470152499969117,8.35610387500492,0.27450254166615196,1.3926839791674865
p,10,4,4,500,10,20,10,6,kmeans,1.6946951669815462,8.449510250007734,0.28244919449692435,1.4082517083346222
p,10,5,4,500,10,20,10,6,kmeans,1.672691332991235,8.118260041985195,0.2787818888318725,1.353043340330866
p,10,6,4,500,10,20,10,6,kmeans,1.6350192499812692,8.276859542005695,0.2725032083302115,1.3794765903342825
p,10,7,4,500,10,20,10,6,kmeans,1.654029792000074,8.338631541992072,0.2756716320000123,1.3897719236653454
p,10,8,4,500,10,20,10,6,kmeans,1.6180883749912027,8.384252790972823,0.2696813958318671,1.3973754651621373
p,10,9,4,500,10,20,10,6,kmeans,1.6328102080151439,8.2565783750033,0.27213503466919065,1.3760963958338834
p,10,10,4,500,10,20,10,6,kmeans,1.7723620409960859,8.248832417011727,0.29539367349934764,1.3748054028352878
p,10,11,4,500,10,20,10,6,kmeans,1.7551900419930462,8.431791165989125,0.2925316736655077,1.4052985276648542
p,10,12,4,500,10,20,10,6,kmeans,1.6698014159919694,8.294489499996416,0.27830023599866155,1.3824149166660693
p,10,13,4,500,10,20,10,6,kmeans,1.6094626669946592,8.164481542014983,0.2682437778324432,1.3607469236691638
p,10,14,4,500,10,20,10,6,kmeans,1.7217203330073971,8.343659332982497,0.28695338883456617,1.3906098888304161
p,10,15,4,500,10,20,10,6,kmeans,1.7115015830204356,8.331572333991062,0.2852502638367393,1.3885953889985103
p,10,16,4,500,10,20,10,6,kmeans,1.7342065419943538,8.467671541991876,0.2890344236657256,1.4112785903319793
p,10,17,4,500,10,20,10,6,kmeans,1.7780670420033857,8.302499916986562,0.2963445070005643,1.3837499861644271
p,10,18,4,500,10,20,10,6,kmeans,1.610227916011354,8.08329949999461,0.2683713193352257,1.347216583332435
p,10,19,4,500,10,20,10,6,kmeans,1.6620009999896865,8.478451542003313,0.27700016666494776,1.4130752570005523
p,64,0,3,500,64,20,10,6,kmeans,1.997101457993267,11.707095167017542,0.33285024299887783,1.951182527836257
p,64,1,3,500,64,20,10,6,kmeans,2.162883208016865,12.022366292017978,0.3604805346694775,2.0037277153363298
p,64,2,3,500,64,20,10,6,kmeans,2.0831303330196533,12.498478666006122,0.3471883888366089,2.083079777667687
p,64,3,3,500,64,20,10,6,kmeans,2.4845615419908427,14.5405041250051,0.4140935903318071,2.423417354167517
p,64,4,3,500,64,20,10,6,kmeans,2.2271772079984657,14.963610249978956,0.3711962013330776,2.493935041663159
p,64,5,3,500,64,20,10,6,kmeans,2.7807656249788124,15.491835875000106,0.4634609374964687,2.581972645833351
p,64,6,3,500,64,20,10,6,kmeans,2.3751011669810396,15.188491666020127,0.39585019449683995,2.531415277670021
p,64,7,3,500,64,20,10,6,kmeans,2.394537207990652,12.715638542023953,0.39908953466510866,2.1192730903373254
p,64,8,3,500,64,20,10,6,kmeans,2.099844665994169,12.904800207994413,0.3499741109990282,2.1508000346657354
p,64,9,3,500,64,20,10,6,kmeans,2.285926541982917,13.482734334014822,0.38098775699715287,2.2471223890024703
p,64,10,3,500,64,20,10,6,kmeans,2.3708286249893717,13.550933958002133,0.3951381041648953,2.2584889930003555
p,64,11,3,500,64,20,10,6,kmeans,2.1660412499913946,13.705724875006126,0.36100687499856576,2.2842874791676877
p,64,12,3,500,64,20,10,6,kmeans,2.340745000023162,13.52443795799627,0.390124166670527,2.254072992999378
p,64,13,3,500,64,20,10,6,kmeans,2.133256542001618,12.627603874978377,0.35554275700026966,2.1046006458297293
