axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,0,5,consensus_ce_stability,6,0.9549693949095421,False,False,0.8667839747576026
difficulty_level,0,easy,1.0,0,5,consensus_ce_stability,7,0.9126183323709653,False,False,0.7637022330530708
difficulty_level,0,easy,1.0,0,5,consensus_gini_stability,3,0.7418004836764995,False,False,0.650510290567423
difficulty_level,0,easy,1.0,0,5,consensus_gini_stability,4,0.9005460334217615,False,False,0.9358935743425748
difficulty_level,0,easy,1.0,0,5,consensus_gini_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,0,5,consensus_gini_stability,6,0.9637005588214836,False,False,0.8667839747576026
difficulty_level,0,easy,1.0,0,5,consensus_gini_stability,7,0.9230727712848305,False,False,0.7637022330530708
difficulty_level,0,easy,1.0,0,5,consensus_pac_stability,3,0.6290095619301757,False,False,0.650510290567423
difficulty_level,0,easy,1.0,0,5,consensus_pac_stability,4,0.8650460306871247,False,False,0.9358935743425748
difficulty_level,0,easy,1.0,0,5,consensus_pac_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,0,5,consensus_pac_stability,6,0.9326430953969312,False,False,0.8667839747576026
difficulty_level,0,easy,1.0,0,5,consensus_pac_stability,7,0.8838123193239937,False,False,0.7637022330530708
difficulty_level,0,easy,1.0,0,5,silhouette,3,0.08263273962954475,False,False,0.4773574852229668
difficulty_level,0,easy,1.0,0,5,silhouette,4,0.1541055237340378,False,False,0.9358935743425748
difficulty_level,0,easy,1.0,0,5,silhouette,5,0.1652928636030535,False,True,1.0
difficulty_level,0,easy,1.0,0,5,silhouette,6,0.16390650244620736,False,False,0.9098918308780767
difficulty_level,0,easy,1.0,0,5,silhouette,7,0.22402018265786328,True,False,0.7621365926016925
difficulty_level,0,easy,1.0,0,5,gap,3,0.4296990541691308,False,False,0.4773574852229668
difficulty_level,0,easy,1.0,0,5,gap,4,0.5273535942257848,False,False,0.9358935743425748
difficulty_level,0,easy,1.0,0,5,gap,5,0.5540478562437805,False,True,1.0
difficulty_level,0,easy,1.0,0,5,gap,6,0.6141735957397181,False,False,0.9098918308780767
difficulty_level,0,easy,1.0,0,5,gap,7,0.7478372687640622,True,False,0.7621365926016925
difficulty_level,0,easy,1.0,0,5,davies_bouldin,3,0.2700063933482441,False,False,0.4773574852229668
difficulty_level,0,easy,1.0,0,5,davies_bouldin,4,0.27298194792308267,False,False,0.9358935743425748
difficulty_level,0,easy,1.0,0,5,davies_bouldin,5,0.29165594530294375,False,True,1.0
difficulty_level,0,easy,1.0,0,5,davies_bouldin,6,0.30918374834824347,False,False,0.9098918308780767
difficulty_level,0,easy,1.0,0,5,davies_bouldin,7,0.32168324692332945,True,False,0.7621365926016925
difficulty_level,0,easy,1.0,0,5,calinski_harabasz,3,97.87138026106129,False,False,0.4773574852229668
difficulty_level,0,easy,1.0,0,5,calinski_harabasz,4,128.313836064489,False,False,0.9358935743425748
difficulty_level,0,easy,1.0,0,5,calinski_harabasz,5,112.25782731179723,False,True,1.0
difficulty_level,0,easy,1.0,0,5,calinski_harabasz,6,116.3936387687177,False,False,0.9098918308780767
difficulty_level,0,easy,1.0,0,5,calinski_harabasz,7,148.45869155287502,True,False,0.7621365926016925
difficulty_level,0,easy,1.0,1,5,accuracy_generalizability,3,0.7442981766969864,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,accuracy_generalizability,4,0.930514504874808,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,accuracy_generalizability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,accuracy_generalizability,6,0.8270577519212463,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,accuracy_generalizability,7,0.7976340432688435,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_average,3,0.6092140334425773,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_average,4,0.8716114877270159,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_average,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_average,6,0.8463083994539571,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_average,7,0.8047434262728408,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_average_1se,3,0.6092140334425773,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_average_1se,4,0.8716114877270159,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_average_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_average_1se,6,0.8463083994539571,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_average_1se,7,0.8047434262728408,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_average_quant,3,0.6092140334425773,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_average_quant,4,0.8716114877270159,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_average_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_average_quant,6,0.8463083994539571,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_average_quant,7,0.8047434262728408,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_generalizability,3,0.5682818331511883,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_generalizability,4,0.8525878584622951,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_generalizability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_generalizability,6,0.8306435048422728,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_generalizability,7,0.7828472084020334,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_generalizability_1se,3,0.5682818331511883,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_generalizability_1se,4,0.8525878584622951,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_generalizability_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_generalizability_1se,6,0.8306435048422728,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_generalizability_1se,7,0.7828472084020334,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_generalizability_quant,3,0.5682818331511883,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_generalizability_quant,4,0.8525878584622951,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_generalizability_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_generalizability_quant,6,0.8306435048422728,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_generalizability_quant,7,0.7828472084020334,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_stability,3,0.6501462337339659,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_stability,4,0.8906351169917367,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_stability,6,0.8619732940656413,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_stability,7,0.826639644143648,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_stability_1se,3,0.6501462337339659,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_stability_1se,4,0.8906351169917367,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_stability_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_stability_1se,6,0.8619732940656413,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_stability_1se,7,0.826639644143648,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,ari_stability_quant,3,0.6501462337339659,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,ari_stability_quant,4,0.8906351169917367,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,ari_stability_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,ari_stability_quant,6,0.8619732940656413,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,ari_stability_quant,7,0.826639644143648,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,consensus_ce_stability,3,0.7018820183665064,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,consensus_ce_stability,4,0.9213021988280133,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,consensus_ce_stability,5,0.9999999999586944,True,True,1.0
difficulty_level,0,easy,1.0,1,5,consensus_ce_stability,6,0.9184954028714083,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,consensus_ce_stability,7,0.9048396660922032,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,consensus_gini_stability,3,0.7232678950420771,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,consensus_gini_stability,4,0.9352565372053995,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,consensus_gini_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,consensus_gini_stability,6,0.9252734191473722,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,consensus_gini_stability,7,0.9162244972699518,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,consensus_pac_stability,3,0.7116539915499221,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,consensus_pac_stability,4,0.8795499221703358,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,consensus_pac_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,1,5,consensus_pac_stability,6,0.899553480097843,False,False,0.8802900177065146
difficulty_level,0,easy,1.0,1,5,consensus_pac_stability,7,0.8732781854569713,False,False,0.7810610368242203
difficulty_level,0,easy,1.0,1,5,silhouette,3,0.10206052324140326,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,silhouette,4,0.13825474457230277,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,silhouette,5,0.17205827839711652,False,True,1.0
difficulty_level,0,easy,1.0,1,5,silhouette,6,0.19818425531372133,False,False,0.8803049339930137
difficulty_level,0,easy,1.0,1,5,silhouette,7,0.24676360176083814,True,False,0.7807800479580415
difficulty_level,0,easy,1.0,1,5,gap,3,0.6187883934733538,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,gap,4,0.6919033299720709,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,gap,5,0.7566753760008353,False,True,1.0
difficulty_level,0,easy,1.0,1,5,gap,6,0.8397623271168229,False,False,0.8803049339930137
difficulty_level,0,easy,1.0,1,5,gap,7,0.960762891852502,True,False,0.7807800479580415
difficulty_level,0,easy,1.0,1,5,davies_bouldin,3,0.2512122682898859,False,False,0.576225725821588
