axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,1,5,gap,3,0.5665750299013101,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,gap,4,0.7783199912761294,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,gap,5,1.0030276012913752,False,True,1.0
difficulty_level,0,easy,1.0,1,5,gap,6,1.1004990720328678,False,False,0.880281067821421
difficulty_level,0,easy,1.0,1,5,gap,7,1.1944686317649165,True,False,0.7854144486971116
difficulty_level,0,easy,1.0,1,5,davies_bouldin,3,0.38833889938577226,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,davies_bouldin,4,0.40537894188155454,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,davies_bouldin,5,0.4709722969160658,False,True,1.0
difficulty_level,0,easy,1.0,1,5,davies_bouldin,6,0.4690972367334249,False,False,0.880281067821421
difficulty_level,0,easy,1.0,1,5,davies_bouldin,7,0.4716485556884431,True,False,0.7854144486971116
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,3,362.5134548105859,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,4,423.8788692900873,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,5,497.85534531814886,True,True,1.0
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,6,474.08712551122886,False,False,0.880281067821421
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,7,462.23265806449314,False,False,0.7854144486971116
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,3,0.736709814160287,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,4,1.0,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,5,1.0,False,True,1.0
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,6,0.9546263807502725,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,7,0.9506631897629532,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_average,3,0.6636551086642735,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_average,4,1.0,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_average,5,1.0,False,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_average,6,0.9344230385063875,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_average,7,0.9143838843936157,False,False,0.768960553066466
